Student_id,Age,Gender,Race,Location,Email,CGPA,Previous_Achievements,CourseTaken,Grades,Certifications,Hard_Skills,Soft_Skills,Previous_Work_Experience_Type,Previous_Work_Experience_Years,Previous_JobProfile,Previous_Work_Experience_At,Current_Work_Experience_Type,Current_Work_Experience_Years,Current_Job_Profile,Current_Work_Experience_At,Interests,Keywords,Career Goal,Grade1,Grade2,Grade3,Total_Grades,Percentage,Final_Grade
1129,38,M,Other,Kuala Lumpur,student1129@example.com,3.78,Internship,Data Science,"95, 93, 100",Certified Data Scientist,Python,Leadership,Internship,4,Data Scientist,Innovate Solutions,Full-Time,5.243516668,Senior Data Scientist,Innovate Solutions,Software Development,"Python, TensorFlow",Become a Data Science Manager,95,93,100,288,96,A
1130,39,M,Malay,Kuala Lumpur,student1130@example.com,3.78,Dean's List,Computer Science,"95, 91, 86",Certified Data Scientist,TensorFlow,Problem Solving,Part-Time,4.2,Software Engineer,Data Analytics Inc,Full-Time,5.123135452,Senior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","Python, TensorFlow",Become a Software Engineer,95,91,86,272,90.66666667,A
1131,23,F,Chinese,Perak,student1131@example.com,2.89,Internship,Data Science,"96, 94, 85",,Power BI,Communication,Internship,1,Data Scientist,TechGiant Inc,Full-Time,1.184334414,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Data Science Manager,96,94,85,275,91.66666667,A
1132,25,F,Chinese,Johor,student1132@example.com,3.08,Internship,Data Science,"96, 100, 82",,SQL,Leadership,Full-Time,1.4,Data Scientist,Innovate Solutions,Internship,5.667267835,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Senior Data Scientist,96,100,82,278,92.66666667,A
1133,29,M,Other,Johor,student1133@example.com,3.45,Dean's List,Computer Science,"87, 87, 100",Certified Data Scientist,SQL,Problem Solving,Internship,2.2,Software Engineer,Innovate Solutions,Part-Time,2.860542424,Data Scientist,TechGiant Inc,Software Development,"Python, TensorFlow",Become a Senior Data Scientist,87,87,100,274,91.33333333,A
1134,34,M,Malay,Perak,student1134@example.com,2.8,Internship,Data Science,"92, 89, 92",,TensorFlow,Problem Solving,Full-Time,3.2,Software Engineer,Data Analytics Inc,Full-Time,4.765880823,Junior Data Scientist,TechGiant Inc,Software Development,"C++, Java",Become a Data Science Manager,92,89,92,273,91,A
1135,23,M,Other,Selangor,student1135@example.com,2.81,Best Project,Data Science,"83, 80, 86",Certified Data Scientist,TensorFlow,Leadership,Internship,1,Data Analyst,Data Analytics Inc,Full-Time,5.61126267,Junior Data Scientist,Data Analytics Inc,Software Development,"SQL, Power BI",Become a Senior Data Scientist,83,80,86,249,83,B
1136,25,F,Indian,Kuala Lumpur,student1136@example.com,2.01,Best Project,Data Science,"95, 88, 100",,Power BI,Problem Solving,Full-Time,1.4,Data Analyst,Innovate Solutions,Full-Time,4.554766937,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,95,88,100,283,94.33333333,A
1137,32,M,Other,Selangor,student1137@example.com,2.55,Internship,Data Science,"97, 97, 100",,TensorFlow,Problem Solving,Internship,2.8,Data Analyst,TechGiant Inc,Part-Time,5.331134334,Junior Data Scientist,Innovate Solutions,Software Development,"C++, Java",Become a Software Engineer,97,97,100,294,98,A
1138,27,F,Malay,Selangor,student1138@example.com,3.11,Best Project,Data Science,"86, 89, 80",,Power BI,Problem Solving,Internship,1.8,Data Scientist,Data Analytics Inc,Part-Time,6.059245987,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Software Engineer,86,89,80,255,85,B
1139,28,F,Chinese,Selangor,student1139@example.com,3.96,Dean's List,Computer Science,"82, 89, 95",,TensorFlow,Communication,Internship,2,Software Engineer,Data Analytics Inc,Full-Time,6.804098977,Senior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","Python, TensorFlow",Become a Data Science Manager,82,89,95,266,88.66666667,B
1140,38,F,Other,Kedah,student1140@example.com,2.54,Best Project,Data Science,"84, 86, 94",AWS Certified Solutions Architect,Power BI,Leadership,Part-Time,4,Software Engineer,Innovate Solutions,Internship,5.562331623,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Senior Data Scientist,84,86,94,264,88,B
1141,40,F,Malay,Kuala Lumpur,student1141@example.com,3.92,Dean's List,Data Science,"92, 80, 86",Certified Data Scientist,SQL,Leadership,Internship,4.4,Data Scientist,TechGiant Inc,Full-Time,6.022676635,Senior Data Scientist,TechGiant Inc,Software Development,"C++, Java",Become a Senior Data Scientist,92,80,86,258,86,B
1142,38,F,Chinese,Johor,student1142@example.com,2.41,Dean's List,Engineering,"100, 92, 83",AWS Certified Solutions Architect,R,Problem Solving,Internship,4,Software Engineer,Data Analytics Inc,Internship,7.817664612,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Senior Data Scientist,100,92,83,275,91.66666667,A
1143,22,F,Indian,Perak,student1143@example.com,3.86,Dean's List,Business,"97, 88, 88",AWS Certified Solutions Architect,Python,Leadership,Internship,0.8,Data Analyst,Innovate Solutions,Full-Time,5.179567372,Senior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","SQL, Power BI",Become a Senior Data Scientist,97,88,88,273,91,A
1144,34,F,Chinese,Selangor,student1144@example.com,2.81,Best Project,Business,"99, 82, 91",,R,Leadership,Internship,3.2,Data Analyst,Innovate Solutions,Internship,7.887949579,Junior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,99,82,91,272,90.66666667,A
1145,36,M,Other,Kuala Lumpur,student1145@example.com,2.29,Dean's List,Data Science,"99, 97, 98",AWS Certified Solutions Architect,TensorFlow,Communication,Internship,3.6,Software Engineer,TechGiant Inc,Part-Time,5.970185518,Junior Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Data Science Manager,99,97,98,294,98,A
1146,29,M,Chinese,Perak,student1146@example.com,2.19,Dean's List,Business,"90, 99, 97",,R,Leadership,Part-Time,2.2,Software Engineer,Data Analytics Inc,Full-Time,4.083324131,Junior Data Scientist,Data Analytics Inc,Software Development,"C++, Java",Become a Software Engineer,90,99,97,286,95.33333333,A
1147,32,M,Indian,Kedah,student1147@example.com,3.48,Dean's List,Computer Science,"91, 82, 99",Certified Data Scientist,R,Leadership,Part-Time,2.8,Data Analyst,Data Analytics Inc,Full-Time,5.593812971,Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","SQL, Power BI",Become a Data Science Manager,91,82,99,272,90.66666667,A
1148,40,M,Malay,Kedah,student1148@example.com,2.03,Dean's List,Data Science,"95, 99, 90",AWS Certified Solutions Architect,TensorFlow,Problem Solving,Internship,4.4,Data Analyst,Innovate Solutions,Internship,7.623395446,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","Python, TensorFlow",Become a Software Engineer,95,99,90,284,94.66666667,A
1149,36,F,Malay,Johor,student1149@example.com,3.07,Internship,Engineering,"96, 80, 81",Certified Data Scientist,TensorFlow,Leadership,Internship,3.6,Data Analyst,TechGiant Inc,Full-Time,4.456925489,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Data Science Manager,96,80,81,257,85.66666667,B
1150,26,F,Other,Perak,student1150@example.com,3.78,Internship,Computer Science,"95, 92, 91",AWS Certified Solutions Architect,Python,Leadership,Internship,1.6,Software Engineer,Data Analytics Inc,Internship,3.386775412,Senior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","C++, Java",Become a Senior Data Scientist,95,92,91,278,92.66666667,A
1151,29,M,Other,Johor,student1151@example.com,3.96,Dean's List,Data Science,"84, 95, 88",,Power BI,Leadership,Part-Time,2.2,Data Analyst,Innovate Solutions,Part-Time,2.805141983,Senior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","C++, Java",Become a Software Engineer,84,95,88,267,89,B
1152,30,M,Malay,Johor,student1152@example.com,2.13,Dean's List,Data Science,"99, 94, 98",AWS Certified Solutions Architect,Power BI,Communication,Full-Time,2.4,Software Engineer,Data Analytics Inc,Internship,2.485827124,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Software Engineer,99,94,98,291,97,A
1153,19,F,Indian,Selangor,student1153@example.com,2.24,Dean's List,Data Science,"88, 94, 84",AWS Certified Solutions Architect,R,Problem Solving,Internship,0.2,Data Scientist,Data Analytics Inc,Part-Time,4.164224468,Junior Data Scientist,Innovate Solutions,Software Development,"SQL, Power BI",Become a Software Engineer,88,94,84,266,88.66666667,B
1154,20,M,Indian,Kedah,student1154@example.com,2.82,Internship,Engineering,"95, 92, 80",AWS Certified Solutions Architect,TensorFlow,Problem Solving,Internship,0.4,Data Analyst,Data Analytics Inc,Part-Time,4.836826619,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Data Science Manager,95,92,80,267,89,B
1155,19,M,Indian,Perak,student1155@example.com,2.82,Dean's List,Computer Science,"97, 95, 91",Certified Data Scientist,Python,Communication,Part-Time,0.2,Data Scientist,Innovate Solutions,Full-Time,0.741603895,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","SQL, Power BI",Become a Senior Data Scientist,97,95,91,283,94.33333333,A
1156,28,M,Other,Kuala Lumpur,student1156@example.com,2.19,Best Project,Computer Science,"81, 100, 90",AWS Certified Solutions Architect,R,Communication,Part-Time,2,Data Analyst,TechGiant Inc,Full-Time,5.47265676,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","C++, Java",Become a Senior Data Scientist,81,100,90,271,90.33333333,A
1157,24,F,Malay,Johor,student1157@example.com,3.17,Dean's List,Computer Science,"99, 98, 92",AWS Certified Solutions Architect,Python,Leadership,Internship,1.2,Software Engineer,Innovate Solutions,Part-Time,4.523612218,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","C++, Java",Become a Senior Data Scientist,99,98,92,289,96.33333333,A
1158,25,M,Other,Selangor,student1158@example.com,3.78,Best Project,Engineering,"95, 87, 92",,TensorFlow,Leadership,Part-Time,1.4,Data Analyst,Innovate Solutions,Internship,1.567862342,Senior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","C++, Java",Become a Senior Data Scientist,95,87,92,274,91.33333333,A
1159,34,M,Malay,Perak,student1159@example.com,2.09,Internship,Computer Science,"92, 99, 96",Certified Data Scientist,R,Leadership,Part-Time,3.2,Data Analyst,Data Analytics Inc,Internship,4.852268187,Junior Data Scientist,Innovate Solutions,Software Development,"C++, Java",Become a Senior Data Scientist,92,99,96,287,95.66666667,A
1160,18,M,Chinese,Selangor,student1160@example.com,3.74,Best Project,Data Science,"80, 87, 98",Certified Data Scientist,Power BI,Communication,Part-Time,0,Data Analyst,Data Analytics Inc,Part-Time,4.649826465,Senior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Data Science Manager,80,87,98,265,88.33333333,B
1161,34,M,Chinese,Johor,student1161@example.com,3,Best Project,Business,"89, 94, 99",,Power BI,Leadership,Internship,3.2,Software Engineer,TechGiant Inc,Full-Time,5.078761127,Junior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","SQL, Power BI",Become a Software Engineer,89,94,99,282,94,A
1162,26,F,Chinese,Kuala Lumpur,student1162@example.com,3.38,Internship,Computer Science,"85, 93, 86",Certified Data Scientist,SQL,Leadership,Internship,1.6,Software Engineer,TechGiant Inc,Part-Time,5.071543664,Data Scientist,Data Analytics Inc,"Big Data, Cloud Computing","C++, Java",Become a Data Science Manager,85,93,86,264,88,B
1163,33,M,Other,Perak,student1163@example.com,3.72,Dean's List,Computer Science,"97, 83, 84",,TensorFlow,Problem Solving,Part-Time,3,Software Engineer,Data Analytics Inc,Internship,7.757951915,Senior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","C++, Java",Become a Software Engineer,97,83,84,264,88,B
1164,22,M,Chinese,Johor,student1164@example.com,2.06,Best Project,Engineering,"100, 81, 99",AWS Certified Solutions Architect,TensorFlow,Leadership,Part-Time,0.8,Data Scientist,Data Analytics Inc,Internship,1.238324093,Junior Data Scientist,TechGiant Inc,Software Development,"C++, Java",Become a Software Engineer,100,81,99,280,93.33333333,A
1165,29,F,Other,Perak,student1165@example.com,2.7,Internship,Computer Science,"96, 93, 96",,R,Leadership,Full-Time,2.2,Data Analyst,Data Analytics Inc,Internship,3.709294957,Junior Data Scientist,TechGiant Inc,Software Development,"C++, Java",Become a Senior Data Scientist,96,93,96,285,95,A
1166,38,M,Indian,Kuala Lumpur,student1166@example.com,3.51,Best Project,Data Science,"89, 85, 95",AWS Certified Solutions Architect,TensorFlow,Leadership,Part-Time,4,Data Scientist,Innovate Solutions,Internship,7.521343499,Data Scientist,TechGiant Inc,"Data Science, Machine Learning","C++, Java",Become a Software Engineer,89,85,95,269,89.66666667,A
1167,29,F,Other,Johor,student1167@example.com,3.56,Best Project,Data Science,"95, 85, 89",Certified Data Scientist,SQL,Problem Solving,Full-Time,2.2,Data Analyst,Innovate Solutions,Internship,4.517678854,Data Scientist,Innovate Solutions,"Data Science, Machine Learning","SQL, Power BI",Become a Software Engineer,95,85,89,269,89.66666667,A
1168,30,M,Malay,Perak,student1168@example.com,3.48,Best Project,Computer Science,"95, 84, 91",,TensorFlow,Problem Solving,Part-Time,2.4,Data Scientist,TechGiant Inc,Full-Time,3.42403696,Data Scientist,Innovate Solutions,"Data Science, Machine Learning","Python, TensorFlow",Become a Senior Data Scientist,95,84,91,270,90,A
1169,24,F,Chinese,Kedah,student1169@example.com,3.24,Internship,Computer Science,"100, 90, 86",,SQL,Problem Solving,Part-Time,1.2,Data Scientist,Data Analytics Inc,Part-Time,5.315997468,Junior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","C++, Java",Become a Data Science Manager,100,90,86,276,92,A
1170,32,F,Indian,Kuala Lumpur,student1170@example.com,2.27,Best Project,Engineering,"89, 97, 85",AWS Certified Solutions Architect,Power BI,Communication,Full-Time,2.8,Data Analyst,TechGiant Inc,Internship,4.340408245,Junior Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","C++, Java",Become a Data Science Manager,89,97,85,271,90.33333333,A
1171,28,F,Malay,Perak,student1171@example.com,3.01,Dean's List,Business,"90, 89, 82",AWS Certified Solutions Architect,Python,Problem Solving,Internship,2,Software Engineer,Data Analytics Inc,Part-Time,2.420574876,Junior Data Scientist,TechGiant Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Senior Data Scientist,90,89,82,261,87,B
1172,18,M,Other,Kedah,student1172@example.com,2.88,Best Project,Computer Science,"97, 94, 88",Certified Data Scientist,R,Leadership,Internship,0,Data Scientist,TechGiant Inc,Internship,3.476789294,Junior Data Scientist,Data Analytics Inc,Software Development,"C++, Java",Become a Software Engineer,97,94,88,279,93,A
1173,40,M,Indian,Kedah,student1173@example.com,3.5,Best Project,Data Science,"94, 84, 99",AWS Certified Solutions Architect,Python,Leadership,Full-Time,4.4,Data Analyst,TechGiant Inc,Internship,7.695263492,Data Scientist,Innovate Solutions,"Big Data, Cloud Computing","Python, TensorFlow",Become a Data Science Manager,94,84,99,277,92.33333333,A
1174,21,M,Chinese,Kedah,student1174@example.com,3.83,Internship,Data Science,"97, 93, 84",Certified Data Scientist,Power BI,Leadership,Internship,0.6,Data Analyst,Innovate Solutions,Part-Time,4.93448869,Senior Data Scientist,Innovate Solutions,Software Development,"C++, Java",Become a Senior Data Scientist,97,93,84,274,91.33333333,A
1175,19,M,Indian,Kuala Lumpur,student1175@example.com,3.94,Dean's List,Computer Science,"80, 80, 92",,TensorFlow,Leadership,Internship,0.2,Data Analyst,TechGiant Inc,Part-Time,0.376355875,Senior Data Scientist,Data Analytics Inc,"Data Science, Machine Learning","Python, TensorFlow",Become a Software Engineer,80,80,92,252,84,B
1176,36,F,Malay,Johor,student1176@example.com,3.12,Best Project,Engineering,"97, 100, 92",,TensorFlow,Communication,Internship,3.6,Data Scientist,Innovate Solutions,Full-Time,7.612271333,Junior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","Python, TensorFlow",Become a Software Engineer,97,100,92,289,96.33333333,A
1177,25,M,Other,Perak,student1177@example.com,3.49,Dean's List,Computer Science,"88, 84, 92",Certified Data Scientist,R,Problem Solving,Part-Time,1.4,Software Engineer,Innovate Solutions,Full-Time,2.707178763,Data Scientist,TechGiant Inc,"Data Science, Machine Learning","C++, Java",Become a Senior Data Scientist,88,84,92,264,88,B
1178,20,M,Chinese,Selangor,student1178@example.com,2.64,Best Project,Engineering,"92, 83, 86",,TensorFlow,Leadership,Part-Time,0.4,Data Scientist,Data Analytics Inc,Internship,2.949378983,Junior Data Scientist,Innovate Solutions,"Data Science, Machine Learning","SQL, Power BI",Become a Senior Data Scientist,92,83,86,261,87,B
1179,31,F,Indian,Selangor,student1179@example.com,4,Best Project,Data Science,"99, 92, 81",AWS Certified Solutions Architect,Python,Communication,Part-Time,2.6,Data Scientist,Data Analytics Inc,Part-Time,3.154705129,Senior Data Scientist,TechGiant Inc,"Big Data, Cloud Computing","Python, TensorFlow",Become a Senior Data Scientist,99,92,81,272,90.66666667,A
1180,26,M,Malay,Kuala Lumpur,student1180@example.com,3.95,Dean's List,Computer Science,"95, 100, 92",,TensorFlow,Problem Solving,Part-Time,1.6,Data Scientist,TechGiant Inc,Full-Time,4.122334877,Senior Data Scientist,Innovate Solutions,Software Development,"Python, TensorFlow",Become a Software Engineer,95,100,92,287,95.66666667,A
